"npo.name" "p.tp" "raw.tp" "n.item"
"npo1768" "淨化社會文教基金會台中分會" 16.79 1.19722152183161 13
"npo0525" "柏林基金會" 16.7 1.19102036652381 12
"npo1327" "新新生活文教基金會" 16.7 1.19102036652381 12
"npo0029" "彰化縣頂新和德文教基金會" 16.68 1.18933305581638 12
"npo0147" "新興國民小學文教基金會" 16.68 1.18933305581638 12
"npo0858" "綠色旅行文教基金會" 16.68 1.18933305581638 12
"npo1222" "彰化縣鹿港紫極殿文教基金會" 16.68 1.18933305581638 12
"npo2254" "財團法人新時代賽斯教育基金會" 16.55 1.1802748882494 12
"npo0685" "清煦環境藝術文教基金會" 16.47 1.1740737329416 11
"npo1046" "慈化文教基金會" 16.47 1.1740737329416 11
"npo1785" "財團法人文向教育基金會" 16.47 1.1740737329416 11
"npo1944" "跨界文教基金會" 16.47 1.1740737329416 11
"npo0196" "埔里鎮第一社區家庭支援中心(中華兒童暨家庭扶助基金會承辦)" 16.46 1.17365008911605 12
"npo1045" "台中市私立仁愛社會福利慈善事業基金會" 16.42 1.17102576055321 17
"npo1754" "台中市私立惠康醫療救濟基金會" 15.27 1.08900153492559 17
"npo0003" "台灣生命樹協會" 10.8 0.770325288079361 16
"npo0019" "臺北市文山老人服務中心" 10.8 0.770325288079361 16
"npo0026" "現代婦女基金會" 10.8 0.770325288079361 16
"npo0027" "兒童福利聯盟文教基金會南區辦事處" 10.8 0.770325288079361 16
"npo0032" "中華民國退休基金協會" 10.8 0.770325288079361 16
"npo0033" "財團法人臺南市私立聖功社會福利慈善事業基金會" 10.8 0.770325288079361 16
"npo0039" "臺灣體驗式輔導協會" 10.8 0.770325288079361 16
"npo0054" "社團法人台中市喜樂文化推廣協會" 10.8 0.770325288079361 16
"npo0071" "台北市私立聖道兒童之家" 10.8 0.770325288079361 16
"npo0072" "新竹縣築心生命教育關懷協會" 10.8 0.770325288079361 16
"npo0073" "觀新心理成長諮商中心" 10.8 0.770325288079361 16
"npo0085" "平安社會福利慈善事業基金會所屬身心障礙關懷中心" 10.8 0.770325288079361 16
"npo0098" "財團法人台灣工業銀行教育基金會" 10.8 0.770325288079361 16
"npo0103" "臺灣園藝輔助治療協會" 10.8 0.770325288079361 16
"npo0107" "私立鹽光康復之家" 10.8 0.770325288079361 16
"npo0111" "臺北市彩虹工程協會" 10.8 0.770325288079361 16
"npo0140" "中華大家功德會" 10.8 0.770325288079361 16
"npo0155" "財團法人台灣兒童暨家庭扶助基金會澎湖分事務所" 10.8 0.770325288079361 16
"npo0200" "台北市中山老人住宅暨服務中心" 10.8 0.770325288079361 16
"npo0205" "臺中市身心靈研究推廣協會" 10.8 0.770325288079361 16
"npo0207" "群力康復之家" 10.8 0.770325288079361 16
"npo0208" "專業者都市改革組織" 10.8 0.770325288079361 16
"npo0214" "台灣舞蹈治療研究協會" 10.8 0.770325288079361 16
"npo0232" "台中市市立德水園身心障礙教養院" 10.8 0.770325288079361 16
"npo0246" "辜金良文化基金會" 10.8 0.770325288079361 16
"npo0248" "永齡希望小學東海分校" 10.8 0.770325288079361 16
"npo0261" "台北市私立福全老人養護所" 10.8 0.770325288079361 16
"npo0289" "台灣世界展望會西區辦事處" 10.8 0.770325288079361 16
"npo0305" "財團法人台灣省天主教會新竹教區附設私立藍天家園" 10.8 0.770325288079361 16
"npo0307" "新港文教基金會" 10.8 0.770325288079361 16
"npo0317" "亞洲體驗教育學會" 10.8 0.770325288079361 16
"npo0325" "台灣壯遊協會" 10.8 0.770325288079361 16
"npo0328" "財團法人臺灣更生保護會雲林分會" 10.8 0.770325288079361 16
"npo0337" "台北市信義區塯公社區發展協會" 10.8 0.770325288079361 16
"npo0340" "得榮社會福利基金會" 10.8 0.770325288079361 16
"npo0345" "有限責任台中市居家照顧服務勞動合作社" 10.8 0.770325288079361 16
"npo0347" "行政院衛生署樂生療養院" 10.8 0.770325288079361 16
"npo0360" "中華民國喜樂身心靈障礙者福利促進協會伯立歐庇護工場" 10.8 0.770325288079361 16
"npo0370" "張宇群職能治療所" 10.8 0.770325288079361 16
"npo0373" "國立屏東教育大學諮商中心-社區諮商組" 10.8 0.770325288079361 16
"npo0379" "彰化基督教醫院海外醫療中心" 10.8 0.770325288079361 16
"npo0381" "財團法人犯罪被害人保護協會臺灣臺中分會" 10.8 0.770325288079361 16
"npo0388" "伊甸基金會新移民家庭成長中心" 10.8 0.770325288079361 16
"npo0398" "台灣世界展望會南區辦事處" 10.8 0.770325288079361 16
"npo0404" "新北市久大庇護工場" 10.8 0.770325288079361 16
"npo0409" "彰化縣長青社會服務協會" 10.8 0.770325288079361 16
"npo0426" "中華民國海洋運動推廣協會" 10.8 0.770325288079361 16
"npo0428" "桃園縣桃花源青年領袖協會" 10.8 0.770325288079361 16
"npo0429" "中外餅舖庇護工場" 10.8 0.770325288079361 16
"npo0441" "財團法人心路社會福利基金會-高雄服務處" 10.8 0.770325288079361 16
"npo0447" "財團法人愛家文化事業基金會(萬華社區大學)" 10.8 0.770325288079361 16
"npo0449" "臺北市私立永安老人養護所" 10.8 0.770325288079361 16
"npo0452" "肢體音符舞團" 10.8 0.770325288079361 16
"npo0458" "有限責任高雄市育成照顧服務勞動合作社" 10.8 0.770325288079361 16
"npo0465" "中華正向發展協會" 10.8 0.770325288079361 16
"npo0475" "財團法人台灣兒童暨家庭扶助基金會南投分事務所" 10.8 0.770325288079361 16
"npo0480" "台灣棒球名人堂協會" 10.8 0.770325288079361 16
"npo0483" "台北市私立康寧老人養護所" 10.8 0.770325288079361 16
"npo0504" "中華希望之翼服務協會" 10.8 0.770325288079361 16
"npo0522" "台北市私立慧光老人養護所" 10.8 0.770325288079361 16
"npo0527" "財團法人賴許柔文教基金會" 10.8 0.770325288079361 16
"npo0535" "財團法人台灣兒童暨家庭扶助基金會附設南投縣私立家扶希望學園" 10.8 0.770325288079361 16
"npo0557" "臺北市私立聖安娜之家" 10.8 0.770325288079361 16
"npo0559" "華人艾瑞克森催眠治療學會" 10.8 0.770325288079361 16
"npo0562" "有限責任高雄縣日新照顧服務勞動合作社" 10.8 0.770325288079361 16
"npo0565" "金門縣立福田家園" 10.8 0.770325288079361 16
"npo0583" "財團法人新時代賽斯教育基金會-高雄分會" 10.8 0.770325288079361 16
"npo0637" "有限責任台灣主婦聯盟生活消費合作社" 10.8 0.770325288079361 16
"npo0662" "台南市私立老吾老養護中心" 10.8 0.770325288079361 16
"npo0664" "中華民國獨木舟協會" 10.8 0.770325288079361 16
"npo0665" "聯合心理諮商所" 10.8 0.770325288079361 16
"npo0669" "張老師基金會台中分事務所" 10.8 0.770325288079361 16
"npo0673" "財團法人靈鷲山慈善基金會" 10.8 0.770325288079361 16
"npo0674" "財團法人新時代賽斯教育基金會-賽斯公益網路電視台" 10.8 0.770325288079361 16
"npo0676" "保育類野生動物收容中心" 10.8 0.770325288079361 16
"npo0678" "臺北縣多元學習發展協會" 10.8 0.770325288079361 16
"npo0705" "財團法人台灣省私立台中仁愛之家附設靜和醫院" 10.8 0.770325288079361 16
"npo0708" "財團法人臺南市私立佛教觀音村社會福利慈善事業基金會" 10.8 0.770325288079361 16
"npo0731" "台灣肩膝關節病友協會" 10.8 0.770325288079361 16
"npo0735" "南投縣幼兒托育職業工會" 10.8 0.770325288079361 16
"npo0748" "長青護理之家" 10.8 0.770325288079361 16
"npo0759" "中華兒童圍棋協會" 10.8 0.770325288079361 16
"npo0764" "財團法人台灣省天主教會新竹教區附設苗栗縣私立聖方濟育幼院" 10.8 0.770325288079361 16
"npo0769" "台灣省私立台中仁愛之家附設牡丹園養護所" 10.8 0.770325288079361 16
"npo0770" "聆語言治療所" 10.8 0.770325288079361 16
"npo0780" "臺南市社會工作師公會" 10.8 0.770325288079361 16
"npo0786" "聖脈生命教育協會" 10.8 0.770325288079361 16
"npo0800" "永齡希望小學成大分校" 10.8 0.770325288079361 16
"npo0807" "臺東縣政府社會處" 10.8 0.770325288079361 16
"npo0811" "新竹市基督教懷之青少年關懷協會" 10.8 0.770325288079361 16
"npo0822" "財團法人台東縣私立長青老人養護中心" 10.8 0.770325288079361 16
"npo0824" "財團法人台灣省天主教會新竹教區《邊緣青少年服務中心》" 10.8 0.770325288079361 16
"npo0843" "高雄市學習障礙教育協進會" 10.8 0.770325288079361 16
"npo0845" "懷仁全人發展中心" 10.8 0.770325288079361 16
"npo0861" "伊甸社會福利基金會附設新北市三峽身心障礙福利服務中心" 10.8 0.770325288079361 16
"npo0868" "中華民國藍天休閒生活協進會" 10.8 0.770325288079361 16
"npo0869" "臺北市私立新常安老人長期照顧中心(養護型)" 10.8 0.770325288079361 16
"npo0894" "台灣區農業暨食品電子商務協會" 10.8 0.770325288079361 16
"npo0909" "財團法人台灣基督教門諾會附設花蓮縣私立黎明教養院" 10.8 0.770325288079361 16
"npo0915" "中華為孝協會" 10.8 0.770325288079361 16
"npo0918" "彰化老人養護中心" 10.8 0.770325288079361 16
"npo0963" "新北市愛家發展中心" 10.8 0.770325288079361 16
"npo0985" "中華曙光慈愛協會" 10.8 0.770325288079361 16
"npo0986" "高雄市文化教育讀書會" 10.8 0.770325288079361 16
"npo0989" "基隆市身心障礙福利服務中心" 10.8 0.770325288079361 16
"npo1013" "新北市私立全人兒童發展中心/吳端文感覺統合中心" 10.8 0.770325288079361 16
"npo1038" "中華民國紅十字會臺中市支會" 10.8 0.770325288079361 16
"npo1080" "台北市仰德扶輪青年服務團" 10.8 0.770325288079361 16
"npo1086" "衛生福利部嘉南療養院" 10.8 0.770325288079361 16
"npo1117" "高雄市岡山身心障礙福利服務中心" 10.8 0.770325288079361 16
"npo1120" "財團法人『張老師』基金會桃園分事務所" 10.8 0.770325288079361 16
"npo1140" "社團法人臺灣家事專業調解教育學會" 10.8 0.770325288079361 16
"npo1156" "台南市基督教女青年會" 10.8 0.770325288079361 16
"npo1167" "是鹽是光音樂事工樂團" 10.8 0.770325288079361 16
"npo1183" "台北市康復之友協會附設勞務服務中心" 10.8 0.770325288079361 16
"npo1198" "彰化縣鹿港鎮南勢社區發展協會" 10.8 0.770325288079361 16
"npo1206" "大同育幼院" 10.8 0.770325288079361 16
"npo1210" "台灣金融財富重建協會" 10.8 0.770325288079361 16
"npo1214" "台灣正念學學會" 10.8 0.770325288079361 16
"npo1245" "財團法人伊甸社會福利基金會附設台北市私立八德服務中心" 10.8 0.770325288079361 16
"npo1249" "私立恒安老人養護中心" 10.8 0.770325288079361 16
"npo1270" "臺北市士林老人服務暨日間照顧中心" 10.8 0.770325288079361 16
"npo1280" "社團法人台灣健忘天使關懷協會" 10.8 0.770325288079361 16
"npo1288" "財團法人淨化社會文教基金會" 10.8 0.770325288079361 16
"npo1290" "財團法人天恆文教基金會" 10.8 0.770325288079361 16
"npo1292" "中華新時代協會" 10.8 0.770325288079361 16
"npo1359" "台北市私立榮祥老人養護所" 10.8 0.770325288079361 16
"npo1368" "社團法人123台灣社區培力協會(新中和社區大學)" 10.8 0.770325288079361 16
"npo1378" "台灣素食營養學會" 10.8 0.770325288079361 16
"npo1382" "臺北市大安社區大學(金甌女中)" 10.8 0.770325288079361 16
"npo1384" "教育部青年發展署 國際及體驗學習組" 10.8 0.770325288079361 16
"npo1390" "護康護理之家" 10.8 0.770325288079361 16
"npo1398" "火把全人發展協會" 10.8 0.770325288079361 16
"npo1404" "財團法人雙連視障關懷基金會" 10.8 0.770325288079361 16
"npo1414" "中華平等心社會扶正協會" 10.8 0.770325288079361 16
"npo1429" "私立內湖康復之家" 10.8 0.770325288079361 16
"npo1430" "中華正義協會" 10.8 0.770325288079361 16
"npo1443" "台灣藝術治療學會" 10.8 0.770325288079361 16
"npo1444" "臺中市泌尿腫瘤關懷協會" 10.8 0.770325288079361 16
"npo1457" "台東縣婦女家庭服務中心" 10.8 0.770325288079361 16
"npo1469" "晨星劇團" 10.8 0.770325288079361 16
"npo1473" "國軍退除役官兵輔導委員會各縣市榮民服務處" 10.8 0.770325288079361 16
"npo1477" "心路社會福利基金會-新竹分會" 10.8 0.770325288079361 16
"npo1478" "臺南市文創協會" 10.8 0.770325288079361 16
"npo1480" "彰化縣靜元家園" 10.8 0.770325288079361 16
"npo1489" "伊甸基金會桃園中心" 10.8 0.770325288079361 16
"npo1491" "中華財經策略協會" 10.8 0.770325288079361 16
"npo1535" "社團法人中華心理衛生協會" 10.8 0.770325288079361 16
"npo1541" "臺南市童心園社會福利關懷協會" 10.8 0.770325288079361 16
"npo1544" "台灣青少年與家庭輔導協會" 10.8 0.770325288079361 16
"npo1546" "台北市臨床心理師公會" 10.8 0.770325288079361 16
"npo1552" "清翔舞蹈研究社" 10.8 0.770325288079361 16
"npo1553" "伊甸社會福利基金會附設台北市私立活泉之家" 10.8 0.770325288079361 16
"npo1562" "財團法人台灣省天主教會新竹教區附設德蘭兒童中心" 10.8 0.770325288079361 16
"npo1563" "臺中市少年輔導委員會" 10.8 0.770325288079361 16
"npo1567" "新北市政府少年輔導委員會" 10.8 0.770325288079361 16
"npo1573" "花蓮縣生態文化休閒創意產業永續發展協會" 10.8 0.770325288079361 16
"npo1582" "財團法人犯罪被害人保護協會臺灣澎湖分會" 10.8 0.770325288079361 16
"npo1639" "台灣貧困者扶助協會" 10.8 0.770325288079361 16
"npo1652" "台北市希望園區生命教育協會" 10.8 0.770325288079361 16
"npo1653" "新北市幼兒托育職業工會" 10.8 0.770325288079361 16
"npo1656" "基督教乘風兒少關懷協會" 10.8 0.770325288079361 16
"npo1660" "基督教都市人工作群社會福利事業金會" 10.8 0.770325288079361 16
"npo1686" "臺北市南港老人服務中心（財團法人台灣省私立健順養護中心辦理）" 10.8 0.770325288079361 16
"npo1690" "台灣南陽義學推廣協會" 10.8 0.770325288079361 16
"npo1692" "財團法人台灣兒童暨家庭扶助基金會附設台中市私立家扶發展學園" 10.8 0.770325288079361 16
"npo1710" "伊甸社會福利基金會-北區資源中心桃園組" 10.8 0.770325288079361 16
"npo1711" "超越基金會" 10.8 0.770325288079361 16
"npo1714" "台北市私立懷慈老人養護所" 10.8 0.770325288079361 16
"npo1725" "長青木心理諮商所" 10.8 0.770325288079361 16
"npo1739" "財團法人天主教福利會" 10.8 0.770325288079361 16
"npo1751" "臺中市私立鎮瀾兒童家園" 10.8 0.770325288079361 16
"npo1757" "社團法人台中市天恩社區關懷協會" 10.8 0.770325288079361 16
"npo1764" "世寰社會福利慈善事業基金會" 10.8 0.770325288079361 16
"npo1784" "高雄市私立紅十字會育幼中心" 10.8 0.770325288079361 16
"npo1792" "光智社會事業基金會" 10.8 0.770325288079361 16
"npo1805" "財團法人愛心第二春文教基金會花蓮分事務所" 10.8 0.770325288079361 16
"npo1814" "台灣社區大學教師協會" 10.8 0.770325288079361 16
"npo1824" "台灣國際教育資源網學會" 10.8 0.770325288079361 16
"npo1842" "台北市藝術統合教育研究會" 10.8 0.770325288079361 16
"npo1844" "中華民國社會服務協會" 10.8 0.770325288079361 16
"npo1869" "台中市婦女發展協會" 10.8 0.770325288079361 16
"npo1874" "台灣世界展望會北區辦事處" 10.8 0.770325288079361 16
"npo1875" "佛教懷仁基金會中道淨苑板橋中心" 10.8 0.770325288079361 16
"npo1881" "台北市錫瑠環境綠化基金會" 10.8 0.770325288079361 16
"npo1905" "中華親愛家庭協會" 10.8 0.770325288079361 16
"npo1908" "高雄縣靈雲功德會" 10.8 0.770325288079361 16
"npo1932" "台南市私立天宮育幼院" 10.8 0.770325288079361 16
"npo1934" "宜蘭縣失智症照顧服務協會" 10.8 0.770325288079361 16
"npo1959" "財團法人台灣省天主教會新竹教區附設桃園縣私立天使發展中心" 10.8 0.770325288079361 16
"npo1975" "佛教懷仁基金會" 10.8 0.770325288079361 16
"npo1986" "新北市慈芳關懷中心" 10.8 0.770325288079361 16
"npo1989" "台灣新世紀人才培訓協會" 10.8 0.770325288079361 16
"npo1990" "台灣休閒農業發展協會" 10.8 0.770325288079361 16
"npo2005" "伊甸社會福利基金會南投921庇護工場" 10.8 0.770325288079361 16
"npo2025" "高雄市文化愛河協會" 10.8 0.770325288079361 16
"npo2053" "國立政治大學第三部門研究中心" 10.8 0.770325288079361 16
"npo2064" "台北市紫丁香婦幼關懷協會" 10.8 0.770325288079361 16
"npo2067" "知風草文教服務協會" 10.8 0.770325288079361 16
"npo2072" "張老師基金會" 10.8 0.770325288079361 16
"npo2083" "中華樂活學習發展協會" 10.8 0.770325288079361 16
"npo2109" "臺灣世界青年志工協會" 10.8 0.770325288079361 16
"npo2122" "台北市民間外交人才育成協會" 10.8 0.770325288079361 16
"npo2125" "新北市蘆洲區愛兒身心障礙協會" 10.8 0.770325288079361 16
"npo2133" "台北市鵬程啟能中心" 10.8 0.770325288079361 16
"npo2143" "新竹縣公益慈善會" 10.8 0.770325288079361 16
"npo2157" "台灣非營利組織領導力發展協會" 10.8 0.770325288079361 16
